Year	Sex	Age	mx	qx	ax	lx	dx	Lx	Tx	ex
1992	female	85	0.10392	0.41231	2.5	42428	17493	168328	289156	6.82
1992	female	90	0.17206	0.59149	2.36	24934	14748	85716	120828	4.85
1992	female	95	0.26603	0.75384	2.13	10186	7678	28864	35112	3.45
1992	female	100	0.38772	0.87448	1.86	2507	2193	5655	6248	2.49
1992	female	105	0.5253	0.94182	1.59	315	296	564	593	1.88
1992	female	110	0.63874	1	1.57	18	18	29	29	1.57
1993	female	0	0.00762	0.00756	0.07	100000	756	99300	7898825	78.99
1993	female	1	0.0004	0.00159	1.59	99244	158	396594	7799525	78.59
1993	female	5	0.00019	0.00094	2.4	99086	93	495187	7402932	74.71
1993	female	10	0.00019	0.00096	2.87	98993	95	494761	6907745	69.78
1993	female	15	0.00045	0.00225	2.68	98898	223	493973	6412984	64.84
1993	female	20	0.00051	0.00254	2.54	98675	251	492759	5919011	59.98
1993	female	25	0.00063	0.00316	2.61	98424	311	491379	5426252	55.13
1993	female	30	0.00085	0.00426	2.64	98114	418	489581	4934873	50.3
1993	female	35	0.00121	0.00603	2.67	97695	589	487106	4445292	45.5
1993	female	40	0.0017	0.00847	2.63	97106	823	483584	3958186	40.76
1993	female	45	0.00262	0.01304	2.69	96284	1256	478512	3474603	36.09
1993	female	50	0.00417	0.02064	2.68	95028	1962	470582	2996091	31.53
1993	female	55	0.00668	0.03288	2.7	93066	3060	458278	2525509	27.14
1993	female	60	0.01049	0.05118	2.63	90006	4607	439104	2067231	22.97
1993	female	65	0.01595	0.07688	2.65	85399	6565	411541	1628127	19.06
1993	female	70	0.02458	0.11613	2.63	78834	9155	372499	1216587	15.43
1993	female	75	0.03823	0.17509	2.6	69678	12200	319162	844088	12.11
1993	female	80	0.06323	0.27433	2.59	57478	15768	249382	524926	9.13
1993	female	85	0.10836	0.42627	2.5	41710	17780	164077	275543	6.61
1993	female	90	0.18055	0.61016	2.34	23930	14601	80873	111466	4.66
1993	female	95	0.28203	0.77511	2.1	9329	7231	25639	30593	3.28
1993	female	100	0.41123	0.89038	1.82	2098	1868	4543	4954	2.36
1993	female	105	0.55431	0.95081	1.55	230	219	394	411	1.79
1993	female	110	0.67012	1	1.49	11	11	17	17	1.49
1994	female	0	0.00741	0.00736	0.07	100000	736	99319	7912306	79.12
1994	female	1	0.00038	0.00153	1.61	99264	152	396695	7812987	78.71
1994	female	5	0.00017	0.00084	2.36	99112	83	495343	7416293	74.83
1994	female	10	0.00019	0.00093	2.86	99029	92	494949	6920950	69.89
1994	female	15	0.00044	0.00221	2.68	98937	219	494178	6426001	64.95
1994	female	20	0.00051	0.00253	2.53	98718	249	492974	5931823	60.09
1994	female	25	0.00063	0.00317	2.61	98469	312	491599	5438849	55.23
1994	female	30	0.00087	0.00435	2.65	98157	427	489778	4947250	50.4
1994	female	35	0.00124	0.00618	2.61	97729	604	487203	4457472	45.61
1994	female	40	0.00171	0.00853	2.64	97125	828	483675	3970269	40.88
1994	female	45	0.00263	0.01308	2.66	96297	1260	478542	3486593	36.21
1994	female	50	0.00413	0.02048	2.68	95037	1946	470665	3008051	31.65
1994	female	55	0.00654	0.03223	2.69	93091	3000	458532	2537386	27.26
1994	female	60	0.01031	0.05034	2.64	90091	4535	439734	2078853	23.08
1994	female	65	0.01576	0.07601	2.66	85556	6503	412572	1639119	19.16
1994	female	70	0.02433	0.11503	2.63	79053	9093	373685	1226547	15.52
1994	female	75	0.03777	0.17326	2.62	69960	12121	320894	852861	12.19
1994	female	80	0.0625	0.27176	2.6	57839	15718	251474	531967	9.2
1994	female	85	0.1069	0.42178	2.5	42121	17766	166184	280493	6.66
1994	female	90	0.17879	0.606	2.34	24355	14759	82550	114310	4.69
1994	female	95	0.27894	0.77122	2.1	9596	7400	26530	31759	3.31
1994	female	100	0.40733	0.88793	1.82	2195	1949	4786	5229	2.38
1994	female	105	0.55005	0.94961	1.55	246	234	425	443	1.8
1994	female	110	0.66593	1	1.5	12	12	19	19	1.5
1995	female	0	0.007	0.00696	0.07	100000	696	99355	7916684	79.17
1995	female	1	0.00036	0.00145	1.61	99304	144	396873	7817329	78.72
1995	female	5	0.00017	0.00082	2.35	99160	82	495584	7420456	74.83
1995	female	10	0.00019	0.00097	2.79	99078	96	495180	6924872	69.89
1995	female	15	0.00045	0.00226	2.66	98983	223	494390	6429692	64.96
1995	female	20	0.0005	0.00247	2.52	98759	244	493191	5935302	60.1
1995	female	25	0.00062	0.00312	2.64	98515	307	491849	5442110	55.24
1995	female	30	0.00088	0.00439	2.63	98208	431	490018	4950262	50.41
1995	female	35	0.00126	0.00626	2.64	97777	612	487439	4460244	45.62
1995	female	40	0.00177	0.00879	2.65	97165	854	483814	3972804	40.89
1995	female	45	0.00257	0.01279	2.68	96311	1232	478694	3488990	36.23
1995	female	50	0.00412	0.02039	2.68	95079	1938	470893	3010297	31.66
1995	female	55	0.00653	0.03215	2.68	93141	2995	458745	2539403	27.26
1995	female	60	0.01034	0.05048	2.64	90146	4551	439989	2080658	23.08
1995	female	65	0.0156	0.07524	2.65	85595	6440	412856	1640669	19.17
1995	female	70	0.02427	0.11472	2.61	79155	9080	374108	1227813	15.51
1995	female	75	0.0378	0.1733	2.61	70075	12144	321297	853706	12.18
1995	female	80	0.06188	0.26941	2.6	57931	15607	252209	532409	9.19
1995	female	85	0.1076	0.42411	2.5	42324	17950	166825	280200	6.62
1995	female	90	0.1803	0.60935	2.34	24374	14852	82375	113376	4.65
1995	female	95	0.28421	0.77812	2.09	9522	7409	26069	31000	3.26
1995	female	100	0.41631	0.89372	1.81	2113	1888	4535	4932	2.33
1995	female	105	0.56208	0.95305	1.53	225	214	381	396	1.76
1995	female	110	0.67943	1	1.47	11	11	16	16	1.47
1996	female	0	0.00682	0.00678	0.07	100000	678	99371	7932975	79.33
1996	female	1	0.00034	0.00137	1.62	99322	136	396963	7833604	78.87
1996	female	5	0.00016	0.00081	2.45	99186	81	495723	7436641	74.98
1996	female	10	0.00018	0.00092	2.79	99105	92	495323	6940917	70.04
1996	female	15	0.00043	0.00217	2.64	99013	214	494562	6445594	65.1
1996	female	20	0.00047	0.00236	2.53	98799	233	493419	5951032	60.23
1996	female	25	0.0006	0.003	2.63	98566	295	492132	5457613	55.37
1996	female	30	0.00084	0.00418	2.66	98271	410	490394	4965481	50.53
1996	female	35	0.0012	0.00598	2.64	97860	586	487917	4475087	45.73
1996	female	40	0.00172	0.00857	2.63	97275	834	484396	3987170	40.99
1996	female	45	0.00257	0.01275	2.67	96441	1230	479333	3502774	36.32
1996	female	50	0.00399	0.01979	2.7	95211	1884	471719	3023441	31.76
1996	female	55	0.00636	0.03134	2.66	93326	2925	459802	2551723	27.34
1996	female	60	0.01027	0.05015	2.65	90402	4533	441360	2091921	23.14
1996	female	65	0.01541	0.07435	2.65	85868	6384	414323	1650561	19.22
1996	female	70	0.02419	0.11434	2.62	79484	9088	375779	1236238	15.55
1996	female	75	0.03767	0.17283	2.62	70396	12166	322988	860459	12.22
1996	female	80	0.06113	0.2667	2.61	58229	15530	254027	537471	9.23
1996	female	85	0.10671	0.42126	2.5	42700	17988	168562	283444	6.64
1996	female	90	0.18018	0.60814	2.33	24712	15029	83410	114882	4.65
1996	female	95	0.28469	0.77887	2.09	9684	7542	26493	31472	3.25
1996	female	100	0.41806	0.89488	1.8	2141	1916	4584	4979	2.33
1996	female	105	0.56507	0.9539	1.53	225	215	380	395	1.76
1996	female	110	0.68316	1	1.46	10	10	15	15	1.46
1997	female	0	0.0067	0.00666	0.07	100000	666	99382	7950923	79.51
1997	female	1	0.00032	0.00127	1.61	99334	126	397035	7851541	79.04
1997	female	5	0.00016	0.00081	2.33	99208	80	495827	7454506	75.14
1997	female	10	0.00018	0.00089	2.76	99128	88	495442	6958679	70.2
1997	female	15	0.00043	0.00213	2.71	99040	211	494717	6463236	65.26
1997	female	20	0.00048	0.0024	2.54	98829	237	493561	5968519	60.39
1997	female	25	0.00056	0.00279	2.59	98592	275	492297	5474958	55.53
1997	female	30	0.00077	0.00387	2.65	98317	380	490690	4982661	50.68
1997	female	35	0.00114	0.0057	2.65	97937	558	488374	4491971	45.87
1997	female	40	0.00169	0.00842	2.64	97379	820	484960	4003598	41.11
1997	female	45	0.00248	0.01234	2.68	96559	1191	480031	3518638	36.44
1997	female	50	0.00393	0.01948	2.68	95368	1858	472533	3038606	31.86
1997	female	55	0.00632	0.03114	2.67	93510	2912	460772	2566074	27.44
1997	female	60	0.0101	0.04934	2.68	90598	4470	442626	2105302	23.24
1997	female	65	0.01516	0.07318	2.64	86128	6303	415768	1662676	19.3
1997	female	70	0.02386	0.11289	2.62	79825	9012	377708	1246908	15.62
1997	female	75	0.03734	0.17146	2.62	70813	12141	325194	869201	12.27
1997	female	80	0.06009	0.26261	2.6	58672	15408	256422	544007	9.27
1997	female	85	0.10582	0.41881	2.51	43264	18119	171222	287585	6.65
1997	female	90	0.18136	0.61159	2.34	25145	15378	84796	116362	4.63
1997	female	95	0.28638	0.78117	2.09	9767	7629	26641	31567	3.23
1997	female	100	0.42202	0.89739	1.8	2137	1918	4545	4926	2.3
1997	female	105	0.5711	0.95554	1.52	219	210	367	381	1.74
1997	female	110	0.69031	1	1.45	10	10	14	14	1.45
1998	female	0	0.00685	0.00681	0.07	100000	681	99369	7957868	79.58
1998	female	1	0.00031	0.00125	1.58	99319	124	396978	7858499	79.12
1998	female	5	0.00015	0.00075	2.39	99195	74	495785	7461521	75.22
1998	female	10	0.00017	0.00083	2.78	99121	83	495424	6965737	70.27
1998	female	15	0.0004	0.00201	2.68	99039	199	494732	6470313	65.33
1998	female	20	0.00045	0.00226	2.53	98839	224	493645	5975582	60.46
1998	female	25	0.00054	0.00267	2.58	98616	264	492442	5481937	55.59
1998	female	30	0.00077	0.00383	2.67	98352	376	490883	4989495	50.73
1998	female	35	0.00115	0.00573	2.66	97976	561	488567	4498612	45.92
1998	female	40	0.00169	0.00842	2.67	97414	820	485163	4010045	41.16
1998	female	45	0.00244	0.01215	2.67	96595	1174	480235	3524882	36.49
1998	female	50	0.0038	0.01884	2.67	95421	1798	472913	3044646	31.91
1998	female	55	0.00616	0.03037	2.66	93623	2843	461470	2571733	27.47
1998	female	60	0.00984	0.04812	2.67	90779	4368	443722	2110263	23.25
1998	female	65	0.01519	0.07329	2.61	86411	6333	416933	1666541	19.29
1998	female	70	0.02397	0.11343	2.63	80078	9083	378902	1249609	15.6
1998	female	75	0.03715	0.17066	2.62	70995	12116	326159	870707	12.26
1998	female	80	0.06062	0.26439	2.58	58879	15567	256796	544548	9.25
1998	female	85	0.10584	0.41886	2.51	43312	18142	171413	287752	6.64
1998	female	90	0.18169	0.61234	2.34	25171	15413	84831	116339	4.62
1998	female	95	0.28675	0.78157	2.09	9758	7626	26596	31507	3.23
1998	female	100	0.42208	0.89738	1.8	2131	1913	4531	4912	2.3
1998	female	105	0.57076	0.95544	1.52	219	209	366	380	1.74
1998	female	110	0.68968	1	1.45	10	10	14	14	1.45
1999	female	0	0.00663	0.00659	0.07	100000	659	99388	7951249	79.51
1999	female	1	0.0003	0.00122	1.61	99341	121	397075	7851860	79.04
1999	female	5	0.00015	0.00075	2.42	99220	75	495908	7454785	75.13
1999	female	10	0.00016	0.00081	2.66	99145	80	495539	6958877	70.19
1999	female	15	0.00041	0.00204	2.71	99065	202	494863	6463338	65.24
1999	female	20	0.00047	0.00233	2.51	98863	230	493740	5968475	60.37
1999	female	25	0.00053	0.00265	2.59	98632	261	492533	5474734	55.51
1999	female	30	0.00074	0.00371	2.65	98371	364	491000	4982202	50.65
1999	female	35	0.00114	0.0057	2.68	98007	559	488739	4491201	45.83
1999	female	40	0.00171	0.00849	2.67	97448	828	485316	4002462	41.07
1999	female	45	0.00249	0.01238	2.64	96621	1196	480284	3517146	36.4
1999	female	50	0.0038	0.01883	2.68	95424	1797	472959	3036862	31.82
1999	female	55	0.00617	0.0304	2.68	93627	2846	461527	2563903	27.38
1999	female	60	0.00981	0.04798	2.67	90781	4355	443768	2102375	23.16
1999	female	65	0.01532	0.0739	2.63	86425	6387	417015	1658608	19.19
1999	female	70	0.02376	0.11249	2.64	80038	9003	378989	1241593	15.51
1999	female	75	0.03783	0.1736	2.63	71035	12332	325999	862604	12.14
1999	female	80	0.06161	0.26793	2.57	58703	15728	255306	536605	9.14
1999	female	85	0.10765	0.42497	2.52	42975	18263	169647	281299	6.55
1999	female	90	0.18712	0.62403	2.33	24712	15421	82412	111651	4.52
1999	female	95	0.29548	0.79218	2.07	9291	7360	24909	29240	3.15
1999	female	100	0.43468	0.90462	1.77	1931	1747	4018	4331	2.24
1999	female	105	0.58575	0.95914	1.49	184	177	302	312	1.7
1999	female	110	0.70511	1	1.42	8	8	11	11	1.42
2000	female	0	0.00646	0.00642	0.07	100000	642	99403	7961159	79.61
2000	female	1	0.00029	0.00115	1.6	99358	115	397155	7861756	79.13
2000	female	5	0.00014	0.0007	2.38	99243	70	496032	7464601	75.22
2000	female	10	0.00016	0.0008	2.78	99173	80	495688	6968569	70.27
2000	female	15	0.00039	0.00196	2.73	99093	195	495024	6472881	65.32
2000	female	20	0.00047	0.00233	2.49	98899	231	493916	5977856	60.44
2000	female	25	0.00053	0.00265	2.59	98668	261	492710	5483940	55.58
2000	female	30	0.00073	0.00367	2.68	98407	361	491198	4991230	50.72
2000	female	35	0.00113	0.00565	2.69	98046	554	488950	4500032	45.9
2000	female	40	0.00173	0.00862	2.65	97492	840	485489	4011082	41.14
2000	female	45	0.00251	0.01248	2.64	96652	1206	480416	3525593	36.48
2000	female	50	0.00379	0.01877	2.66	95445	1792	473037	3045177	31.9
2000	female	55	0.00608	0.02997	2.67	93653	2807	461732	2572141	27.46
2000	female	60	0.00972	0.04752	2.67	90847	4317	444159	2110408	23.23
2000	female	65	0.01517	0.07322	2.64	86530	6335	417688	1666250	19.26
2000	female	70	0.02342	0.11097	2.64	80194	8899	379950	1248562	15.57
2000	female	75	0.03757	0.17238	2.61	71295	12290	327139	868611	12.18
2000	female	80	0.06162	0.26782	2.56	59005	15803	256474	541472	9.18
2000	female	85	0.10575	0.419	2.52	43202	18102	171170	284998	6.6
2000	female	90	0.18648	0.62288	2.34	25100	15635	83843	113828	4.53
2000	female	95	0.29321	0.7895	2.08	9466	7473	25487	29986	3.17
2000	female	100	0.43159	0.90291	1.78	1993	1799	4169	4499	2.26
2000	female	105	0.58223	0.95831	1.5	193	185	318	330	1.71
2000	female	110	0.7016	1	1.43	8	8	11	11	1.43
2001	female	0	0.00618	0.00614	0.07	100000	614	99429	7971111	79.71
2001	female	1	0.00029	0.00117	1.6	99386	117	397263	7871682	79.2
2001	female	5	0.00014	0.00069	2.42	99269	69	496169	7474419	75.29
2001	female	10	0.00015	0.00077	2.78	99200	76	495833	6978250	70.34
2001	female	15	0.00039	0.00192	2.72	99124	191	495185	6482417	65.4
2001	female	20	0.00047	0.00233	2.54	98933	230	494100	5987232	60.52
2001	female	25	0.00056	0.00277	2.6	98703	274	492858	5493132	55.65
2001	female	30	0.00075	0.00376	2.66	98429	370	491282	5000274	50.8
2001	female	35	0.00118	0.00587	2.69	98059	576	488968	4508992	45.98
2001	female	40	0.00177	0.00883	2.66	97484	860	485406	4020024	41.24
2001	female	45	0.00258	0.01283	2.64	96623	1240	480192	3534618	36.58
2001	female	50	0.00384	0.01902	2.69	95383	1814	472718	3054426	32.02
2001	female	55	0.00602	0.02969	2.69	93569	2778	461439	2581708	27.59
2001	female	60	0.00955	0.0467	2.67	90791	4239	444068	2120269	23.35
2001	female	65	0.01486	0.0718	2.65	86551	6214	418142	1676201	19.37
2001	female	70	0.02309	0.10946	2.64	80337	8794	380924	1258058	15.66
2001	female	75	0.03709	0.17042	2.62	71544	12192	328756	877135	12.26
2001	female	80	0.0617	0.26843	2.58	59351	15932	258192	548379	9.24
2001	female	85	0.10386	0.41349	2.54	43420	17954	172869	290187	6.68
2001	female	90	0.18246	0.61504	2.35	25466	15663	85843	117318	4.61
2001	female	95	0.28865	0.78395	2.09	9803	7685	26626	31475	3.21
2001	female	100	0.42506	0.89916	1.79	2118	1904	4480	4849	2.29
2001	female	105	0.57451	0.9564	1.51	214	204	356	369	1.73
2001	female	110	0.69369	1	1.44	9	9	13	13	1.44
2002	female	0	0.00629	0.00626	0.07	100000	626	99419	7979094	79.79
2002	female	1	0.00027	0.00107	1.61	99374	106	397243	7879675	79.29
2002	female	5	0.00014	0.00068	2.42	99268	67	496167	7482432	75.38
2002	female	10	0.00016	0.0008	2.78	99201	79	495829	6986265	70.43
2002	female	15	0.0004	0.00201	2.74	99122	199	495160	6490436	65.48
2002	female	20	0.00047	0.00235	2.5	98923	233	494034	5995276	60.61
2002	female	25	0.00054	0.00269	2.6	98690	265	492815	5501242	55.74
2002	female	30	0.00074	0.00369	2.65	98425	363	491274	5008427	50.89
2002	female	35	0.00116	0.00578	2.69	98062	567	489003	4517153	46.06
2002	female	40	0.00181	0.00899	2.67	97495	876	485434	4028150	41.32
2002	female	45	0.00264	0.01309	2.64	96619	1265	480113	3542716	36.67
2002	female	50	0.00379	0.01878	2.66	95354	1791	472570	3062603	32.12
2002	female	55	0.00595	0.02936	2.68	93563	2747	461436	2590033	27.68
2002	female	60	0.00937	0.04583	2.67	90816	4162	444367	2128597	23.44
2002	female	65	0.01458	0.07049	2.65	86654	6108	418928	1684230	19.44
2002	female	70	0.02288	0.10854	2.63	80546	8742	382055	1265302	15.71
2002	female	75	0.03676	0.16899	2.62	71804	12134	330125	883248	12.3
2002	female	80	0.06199	0.26964	2.59	59670	16090	259555	553122	9.27
2002	female	85	0.10214	0.40779	2.53	43580	17772	173993	293568	6.74
2002	female	90	0.18138	0.61327	2.36	25809	15828	87264	119574	4.63
2002	female	95	0.28588	0.78051	2.09	9981	7790	27249	32310	3.24
2002	female	100	0.42094	0.89671	1.8	2191	1964	4667	5061	2.31
2002	female	105	0.56949	0.95511	1.52	226	216	379	394	1.74
2002	female	110	0.68843	1	1.45	10	10	15	15	1.45
2003	female	0	0.00615	0.00611	0.07	100000	611	99432	7993361	79.93
2003	female	1	0.00028	0.0011	1.64	99389	110	397297	7893930	79.42
2003	female	5	0.00013	0.00065	2.45	99279	65	496231	7496633	75.51
2003	female	10	0.00015	0.00075	2.63	99214	74	495896	7000402	70.56
2003	female	15	0.00039	0.00195	2.8	99140	193	495275	6504506	65.61
2003	female	20	0.0005	0.00249	2.52	98947	246	494125	6009231	60.73
2003	female	25	0.00055	0.00277	2.59	98701	273	492844	5515106	55.88
2003	female	30	0.00073	0.00364	2.66	98427	358	491299	5022262	51.03
2003	female	35	0.00115	0.00572	2.66	98070	561	489035	4530962	46.2
2003	female	40	0.00179	0.00891	2.66	97509	869	485508	4041927	41.45
2003	female	45	0.00264	0.01312	2.63	96640	1268	480200	3556418	36.8
2003	female	50	0.00381	0.0189	2.64	95372	1802	472613	3076219	32.26
2003	female	55	0.00588	0.02902	2.68	93569	2715	461558	2603605	27.83
2003	female	60	0.00937	0.04586	2.66	90854	4167	444520	2142047	23.58
2003	female	65	0.01429	0.06911	2.64	86688	5991	419307	1697526	19.58
2003	female	70	0.02248	0.10672	2.63	80697	8612	383054	1278219	15.84
2003	female	75	0.03616	0.1665	2.62	72086	12002	331909	895165	12.42
2003	female	80	0.06055	0.26419	2.59	60084	15873	262166	563256	9.37
2003	female	85	0.10094	0.40307	2.5	44210	17820	176540	301090	6.81
2003	female	90	0.17647	0.6024	2.37	26390	15897	90085	124550	4.72
2003	female	95	0.28096	0.77439	2.1	10493	8125	28921	34466	3.28
2003	female	100	0.41462	0.89294	1.81	2367	2114	5098	5545	2.34
2003	female	105	0.56261	0.95332	1.53	253	242	429	447	1.76
2003	female	110	0.68173	1	1.47	12	12	17	17	1.47
2004	female	0	0.00612	0.00609	0.07	100000	609	99434	8032195	80.32
2004	female	1	0.00027	0.00109	1.56	99391	108	397301	7932761	79.81
2004	female	5	0.00013	0.00065	2.35	99283	64	496244	7535461	75.9
2004	female	10	0.00015	0.00077	2.8	99218	76	495925	7039217	70.95
2004	female	15	0.0004	0.002	2.78	99142	198	495271	6543292	66
2004	female	20	0.00047	0.00236	2.51	98944	234	494139	6048021	61.13
2004	female	25	0.00055	0.00273	2.6	98710	269	492905	5553882	56.26
2004	female	30	0.00072	0.00357	2.67	98441	352	491388	5060977	51.41
2004	female	35	0.00109	0.00543	2.68	98089	532	489213	4569589	46.59
2004	female	40	0.00174	0.00869	2.66	97557	848	485806	4080376	41.83
2004	female	45	0.00263	0.01307	2.63	96710	1264	480555	3594570	37.17
2004	female	50	0.00373	0.01851	2.63	95446	1767	473046	3114015	32.63
2004	female	55	0.00568	0.02802	2.67	93679	2625	462277	2640969	28.19
2004	female	60	0.009	0.04409	2.66	91054	4015	445878	2178692	23.93
2004	female	65	0.01385	0.06705	2.64	87039	5836	421401	1732814	19.91
2004	female	70	0.02181	0.10369	2.64	81203	8420	386131	1311413	16.15
2004	female	75	0.03475	0.1605	2.63	72783	11681	336182	925282	12.71
2004	female	80	0.05853	0.25667	2.61	61102	15683	267971	589100	9.64
2004	female	85	0.09646	0.38831	2.49	45419	17636	182839	321129	7.07
2004	female	90	0.16491	0.57688	2.4	27782	16027	97185	138291	4.98
2004	female	95	0.26098	0.7474	2.14	11755	8786	33666	41106	3.5
2004	female	100	0.38513	0.87308	1.87	2969	2593	6732	7440	2.51
2004	female	105	0.52633	0.94242	1.59	377	355	675	709	1.88
2004	female	110	0.64285	1	1.56	22	22	34	34	1.56
2005	female	0	0.00619	0.00615	0.07	100000	615	99428	8035184	80.35
2005	female	1	0.00025	0.001	1.57	99385	100	397296	7935756	79.85
2005	female	5	0.00013	0.00067	2.42	99285	66	496253	7538459	75.93
2005	female	10	0.00014	0.00072	2.78	99218	71	495934	7042206	70.98
2005	female	15	0.00037	0.00187	2.82	99147	185	495332	6546271	66.03
2005	female	20	0.00048	0.00241	2.53	98962	238	494222	6050939	61.14
2005	female	25	0.00054	0.00271	2.58	98724	268	492972	5556717	56.29
2005	female	30	0.00073	0.00367	2.62	98456	361	491423	5063745	51.43
